freq,unit,sex,age,icd10,geo\TIME_PERIOD,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
A,RT,M,TOTAL,D50-D89,ITF5,4.23,6.02,4.95,4.6,4.26,7.12,5.37,5.78,6.95,4.81,5.61,7.9,6.43
A,RT,M,TOTAL,D50-D89,ITF6,4.79,4.51,5.52,4.97,4.77,3.74,4.79,4.64,6.22,6.97,8.04,6.62,7.09
A,RT,M,TOTAL,D50-D89,ITG1,4.16,4.59,4.09,3.76,3.81,4.59,3.83,4.26,5.51,4.79,5.23,5.36,5.29
A,RT,M,TOTAL,D50-D89,ITG2,3.7,5.74,4.45,4.42,5.28,5.05,4.44,5.1,5.66,6.5,5.65,8.24,7.51
A,RT,M,TOTAL,D50-D89,ITH1,0.8,0.8,1.19,1.18,1.56,1.16,1.15,2.68,1.14,3.02,6.04,2.65,3.39
A,RT,M,TOTAL,D50-D89,ITH2,1.56,1.55,3.46,3.05,3.04,1.52,5.68,2.26,4.86,3.37,3.75,3.37,4.84
A,RT,M,TOTAL,D50-D89,ITH3,2.9,4.18,3.18,3.12,3.33,3.84,3.55,3.47,3.72,4.14,3.98,5.33,4.32
A,RT,M,TOTAL,D50-D89,ITH4,4.74,4.93,3.04,3.2,5.06,4.23,3.9,4.07,4.42,5.29,4.96,4.8,5.31
A,RT,M,TOTAL,D50-D89,ITH5,4.06,4.37,3.7,3.81,3.94,3.99,4.03,4.48,4.6,4.38,4.57,5.4,5.28
A,RT,M,TOTAL,D50-D89,ITI1,3.35,5.32,5.09,2.94,4.33,4.88,5.82,4.96,4.98,5.32,5.5,5.74,6.75
A,RT,M,TOTAL,D50-D89,ITI2,7.27,4.71,3.51,4.19,4.9,5.38,4.69,4.96,5.94,7.16,4.56,4.34,6.52
A,RT,M,TOTAL,D50-D89,ITI3,4.67,3.21,4.13,3.59,4.67,3.21,4.43,4.59,4.61,4.78,7.15,6.62,6.34
A,RT,M,TOTAL,D50-D89,ITI4,4.18,5.05,4.55,4.8,4.75,4.26,5.13,5.32,5.64,5.52,6.65,5.85,6.46
A,RT,M,TOTAL,E,ITC1,34.2,36.8,37.02,35.88,40.92,39.28,42.75,42.73,43.07,51.7,47.72,52.19,45.2
A,RT,M,TOTAL,E,ITC2,32.21,27.38,23.97,22.34,41.71,35.46,48.52,47.09,44.05,37.76,34.67,44.71,31.49
A,RT,M,TOTAL,E,ITC3,49.39,56.19,54.92,45.46,54.39,49.67,54.63,54.97,54.51,62.36,58.85,65.7,54.55
A,RT,M,TOTAL,E,ITC4,26.47,27.06,26.25,26.18,29.03,28.16,29.69,29.6,30.69,41.7,33.38,37.64,35.33
A,RT,M,TOTAL,E,ITF1,44.13,47.35,45.72,44.89,44.85,47.63,46.23,46.7,52.1,61.24,53.13,54.38,61.86
A,RT,M,TOTAL,E,ITF2,59.4,51.73,59.36,47.55,52.22,47.07,57.7,63.58,55.76,77.86,69.93,70.25,69.72
A,RT,M,TOTAL,E,ITF3,42.06,43.49,46.5,43.98,51.06,50.26,53.48,50.81,51.4,61.3,63.79,64.15,63.22
A,RT,M,TOTAL,E,ITF4,43.49,45.14,43.58,42.24,46.27,47.35,52.77,48.59,49.51,58.75,64.8,59.66,58.97
A,RT,M,TOTAL,E,ITF5,51.79,53.13,53.77,59.39,54.97,44.87,57.6,54.55,54.86,70.72,66.98,62.07,65.06
A,RT,M,TOTAL,E,ITF6,48.55,54.61,51.45,50.23,64.92,55.98,59.53,55.13,62.61,68.64,79.38,74.47,82.42
A,RT,M,TOTAL,E,ITG1,54.95,59.39,54.04,52.2,55.19,54.08,61.61,58.18,59.64,69.82,74.54,74.4,64.93
A,RT,M,TOTAL,E,ITG2,33.07,34.58,35.63,32.64,42.38,41.24,40.58,39.82,43.42,50.07,51.65,51.52,49.04
A,RT,M,TOTAL,E,ITH1,11.24,8.01,10.69,12.94,13.65,17.83,21.93,20.64,22.82,26.46,22.66,29.12,24.84
A,RT,M,TOTAL,E,ITH2,26.84,22.15,26.5,22.11,25.86,29.99,28.39,26.34,28.42,35.91,32.64,34.83,27.56
A,RT,M,TOTAL,E,ITH3,31.8,33.2,32.76,32.8,36.8,36.15,35.53,36.14,36.61,43.46,42.33,43.71,42.34
A,RT,M,TOTAL,E,ITH4,40.1,36.19,40.69,36.85,39.31,33.36,41.54,39.2,41.86,42.3,46.38,46.5,48.17
A,RT,M,TOTAL,E,ITH5,39.11,42.05,36.78,37.32,44.26,39.46,42.18,44.23,43.19,49.73,46.01,48.82,48.05
A,RT,M,TOTAL,E,ITI1,39.02,44.63,43.13,41.3,42.93,41.23,44.09,41.88,45.46,50.21,47.79,51.21,50.27
A,RT,M,TOTAL,E,ITI2,32.11,39.6,35.09,35.84,41.55,40.02,41.52,38.73,46.59,45.37,42.02,48.95,43.98
A,RT,M,TOTAL,E,ITI3,43.07,36.7,37.87,35.66,41.64,42.33,40.43,40.2,42.85,45.32,48.8,56.4,49.63
A,RT,M,TOTAL,E,ITI4,40.68,42.43,40.86,38.86,41.83,42.04,43.61,41.77,45.7,50.84,49.14,51.52,47.13
A,RT,M,TOTAL,E10-E14,ITC1,26.88,29.29,29.13,26.78,30.85,30.23,32.45,32.46,32.49,39.05,35.68,37.14,33.54
A,RT,M,TOTAL,E10-E14,ITC2,22.55,20.94,15.98,12.77,32.08,19.34,30.73,27.61,21.21,24.62,18.16,19.87,18.23
A,RT,M,TOTAL,E10-E14,ITC3,39.3,43.63,41.43,34.06,38.93,37.09,41.61,40.48,39.62,48.52,44.27,47.79,39.85
A,RT,M,TOTAL,E10-E14,ITC4,20.35,20.6,20.77,20.05,22.34,21.39,22.53,23.12,22.99,31.99,24.61,28.07,26.03
A,RT,M,TOTAL,E10-E14,ITF1,34.53,36.34,34.83,35.63,32.17,36.3,36.11,33.07,39.47,49.31,39.37,40.9,45.47
A,RT,M,TOTAL,E10-E14,ITF2,44.39,36.02,45.01,32.57,42.43,33.34,43.28,51.66,42.99,62.84,50.54,50.77,55.08
A,RT,M,TOTAL,E10-E14,ITF3,36.32,37.16,39.95,37.77,44.08,43.41,45.92,42.87,43.48,51.09,52.97,53.25,52.81
A,RT,M,TOTAL,E10-E14,ITF4,35.75,36.38,35.62,34.38,36.94,37.94,42.26,38.75,39.3,47.23,50.31,48.39,45.71
A,RT,M,TOTAL,E10-E14,ITF5,40.87,38.61,42.8,45.6,44.33,36.32,42.57,44.44,43.89,54.06,49.77,49.66,51.82
A,RT,M,TOTAL,E10-E14,ITF6,40.42,44.02,43.32,40.7,53.93,46.94,48.08,44.8,51.78,58.18,64.52,61.23,66.13
A,RT,M,TOTAL,E10-E14,ITG1,48.82,51.57,46.8,44.59,47.05,46.65,51.13,48.91,49.55,58.76,62.12,61.63,52.55
A,RT,M,TOTAL,E10-E14,ITG2,26.28,24.84,24.25,22.82,29.11,28.19,30.34,25.26,28.95,35.55,37.13,34.13,34.29
A,RT,M,TOTAL,E10-E14,ITH1,10.03,6.41,10.29,11.76,10.92,12.79,15.39,11.47,14.45,17.01,17.37,17.77,18.82
A,RT,M,TOTAL,E10-E14,ITH2,22.95,19.82,21.5,16.78,20.92,19.74,17.79,19.19,20.19,23.57,24.76,26.22,19.37
A,RT,M,TOTAL,E10-E14,ITH3,24.02,25.4,25.48,25.14,27.84,28.22,27.93,28.45,27.53,33.76,32.48,32.08,30.81
A,RT,M,TOTAL,E10-E14,ITH4,30.29,27.69,30.9,26.92,30.03,24.22,30.18,29.87,29.78,30.36,32.52,30.37,34.11
A,RT,M,TOTAL,E10-E14,ITH5,29.24,30.93,27.78,26.69,32.34,28.43,31.3,32.36,31.17,36.08,33.58,33.41,32.43
A,RT,M,TOTAL,E10-E14,ITI1,30.25,33.7,32.44,30.88,31.17,32.07,33.11,32.86,33.54,37.5,35.79,36.3,35.48
A,RT,M,TOTAL,E10-E14,ITI2,26.72,32.06,27.83,27.93,34.78,31.36,32.61,31.88,34.94,36.53,32.42,34.48,35.28
A,RT,M,TOTAL,E10-E14,ITI3,32.27,27.06,28.14,26.35,28.7,30.54,28.88,28.87,29.97,30.98,33.4,39.58,31.43
A,RT,M,TOTAL,E10-E14,ITI4,32.27,33.15,32.17,30.61,32.39,32.64,33.22,32.22,34.89,38.98,37.97,38.63,34.29
A,RT,M,TOTAL,E_OTH,ITC1,7.32,7.5,7.89,9.1,10.07,9.06,10.3,10.27,10.58,12.65,12.04,15.05,11.66
A,RT,M,TOTAL,E_OTH,ITC2,9.66,6.44,7.99,9.58,9.63,16.12,17.79,19.49,22.84,13.13,16.51,24.84,13.26
A,RT,M,TOTAL,E_OTH,ITC3,10.09,12.56,13.5,11.4,15.47,12.58,13.02,14.49,14.89,13.84,14.57,17.91,14.7
A,RT,M,TOTAL,E_OTH,ITC4,6.12,6.46,5.48,6.13,6.7,6.77,7.16,6.48,7.7,9.71,8.78,9.57,9.3
A,RT,M,TOTAL,E_OTH,ITF1,9.6,11.01,10.89,9.26,12.68,11.33,10.12,13.63,12.63,11.93,13.76,13.47,16.39
A,RT,M,TOTAL,E_OTH,ITF2,15.01,15.72,14.35,14.98,9.79,13.73,14.43,11.92,12.76,15.03,19.39,19.47,14.64
A,RT,M,TOTAL,E_OTH,ITF3,5.74,6.33,6.55,6.21,6.99,6.85,7.56,7.94,7.92,10.21,10.83,10.9,10.42
A,RT,M,TOTAL,E_OTH,ITF4,7.74,8.76,7.96,7.86,9.34,9.41,10.5,9.84,10.21,11.52,14.49,11.27,13.26
A,RT,M,TOTAL,E_OTH,ITF5,10.92,14.52,10.97,13.79,10.64,8.55,15.03,10.12,10.97,16.66,17.21,12.41,13.24
A,RT,M,TOTAL,E_OTH,ITF6,8.13,10.59,8.12,9.53,10.99,9.04,11.45,10.33,10.83,10.46,14.86,13.24,16.28
A,RT,M,TOTAL,E_OTH,ITG1,6.12,7.82,7.24,7.61,8.14,7.43,10.48,9.27,10.09,11.06,12.42,12.77,12.38
A,RT,M,TOTAL,E_OTH,ITG2,6.79,9.74,11.38,9.82,13.27,13.05,10.24,14.56,14.47,14.52,14.52,17.39,14.75
A,RT,M,TOTAL,E_OTH,ITH1,1.2,1.6,0.4,1.18,2.73,5.04,6.54,9.17,8.37,9.45,5.29,11.34,6.02
A,RT,M,TOTAL,E_OTH,ITH2,3.89,2.33,4.99,5.34,4.94,10.25,10.6,7.15,8.23,12.34,7.88,8.61,8.19
A,RT,M,TOTAL,E_OTH,ITH3,7.78,7.8,7.28,7.66,8.96,7.93,7.6,7.69,9.08,9.71,9.85,11.63,11.53
A,RT,M,TOTAL,E_OTH,ITH4,9.81,8.49,9.79,9.93,9.28,9.14,11.36,9.33,12.08,11.94,13.86,16.13,14.06
A,RT,M,TOTAL,E_OTH,ITH5,9.87,11.12,9.0,10.63,11.92,11.04,10.88,11.86,12.02,13.64,12.43,15.41,15.62
A,RT,M,TOTAL,E_OTH,ITI1,8.76,10.93,10.68,10.42,11.76,9.16,10.98,9.02,11.92,12.71,12.0,14.91,14.79
A,RT,M,TOTAL,E_OTH,ITI2,5.39,7.54,7.25,7.91,6.77,8.66,8.91,6.85,11.65,8.83,9.6,14.47,8.7
A,RT,M,TOTAL,E_OTH,ITI3,10.8,9.64,9.74,9.32,12.95,11.79,11.55,11.33,12.88,14.33,15.39,16.82,18.2
A,RT,M,TOTAL,E_OTH,ITI4,8.4,9.28,8.7,8.25,9.44,9.39,10.39,9.55,10.81,11.86,11.16,12.89,12.85
A,RT,M,TOTAL,F,ITC1,25.14,26.83,27.77,28.51,32.44,33.42,36.87,38.75,38.26,40.77,36.84,39.74,41.83
A,RT,M,TOTAL,F,ITC2,30.6,12.89,36.76,28.73,56.15,59.64,71.16,76.32,78.31,52.53,51.19,84.46,67.95
A,RT,M,TOTAL,F,ITC3,31.6,29.31,30.47,27.57,35.46,29.19,35.57,34.93,36.34,37.97,34.37,32.92,35.72
A,RT,M,TOTAL,F,ITC4,14.71,15.55,16.14,16.99,19.59,21.57,23.63,24.53,27.39,29.65,25.63,30.26,27.64
A,RT,M,TOTAL,F,ITF1,22.14,21.39,20.84,19.44,25.36,22.19,24.9,24.13,29.05,28.0,31.05,30.32,31.82
A,RT,M,TOTAL,F,ITF2,22.19,17.68,20.87,17.59,22.85,25.5,19.02,26.49,20.83,27.32,27.0,29.21,33.47
A,RT,M,TOTAL,F,ITF3,10.55,10.69,11.9,11.3,14.05,13.32,14.78,14.89,16.69,17.05,17.06,19.87,18.97
A,RT,M,TOTAL,F,ITF4,12.92,14.78,14.9,14.92,18.37,18.21,19.99,20.5,22.55,21.95,25.26,25.69,26.46
A,RT,M,TOTAL,F,ITF5,17.26,14.52,19.81,15.91,24.11,16.38,22.9,31.79,25.6,23.7,32.18,36.11,32.91
A,RT,M,TOTAL,F,ITF6,13.96,15.93,14.89,18.02,18.36,18.59,21.75,21.19,20.15,23.42,23.34,25.82,24.48
A,RT,M,TOTAL,F,ITG1,17.27,18.98,18.45,18.33,20.98,20.99,26.71,25.86,27.87,27.64,29.83,28.81,29.07
A,RT,M,TOTAL,F,ITG2,20.48,23.72,21.52,28.34,30.22,33.85,35.65,37.95,42.42,46.88,45.22,52.55,46.97
A,RT,M,TOTAL,F,ITH1,16.86,14.82,11.88,19.21,18.72,28.3,34.63,27.14,33.84,30.62,30.59,34.41,35.0
A,RT,M,TOTAL,F,ITH2,12.06,17.49,21.12,22.11,14.83,20.12,25.74,30.85,27.3,30.3,22.13,26.97,25.7
A,RT,M,TOTAL,F,ITH3,23.68,26.28,27.99,28.68,30.55,34.27,37.07,40.74,40.71,41.21,34.37,41.4,39.53
A,RT,M,TOTAL,F,ITH4,30.62,25.82,24.99,23.56,36.45,34.71,34.42,32.08,38.97,40.76,34.06,33.8,29.66
A,RT,M,TOTAL,F,ITH5,28.25,28.17,27.18,28.27,33.5,32.79,37.78,39.56,41.44,39.4,32.38,38.57,38.27
A,RT,M,TOTAL,F,ITI1,16.24,19.54,18.52,20.68,23.41,24.91,24.79,29.46,28.61,29.84,28.55,30.84,28.68
A,RT,M,TOTAL,F,ITI2,21.56,21.92,20.35,25.84,31.74,32.3,32.38,25.27,32.57,30.32,34.34,41.23,30.45
A,RT,M,TOTAL,F,ITI3,22.67,27.59,23.61,27.81,31.1,30.0,35.99,32.1,40.28,37.54,32.3,34.61,33.91
A,RT,M,TOTAL,F,ITI4,11.54,13.28,12.77,12.7,15.95,16.89,20.4,18.88,22.49,22.54,22.98,26.21,26.45
A,RT,M,TOTAL,F01_F03,ITC1,21.34,22.79,24.43,24.49,28.37,29.57,33.06,34.02,33.63,35.79,30.63,32.65,36.14
A,RT,M,TOTAL,F01_F03,ITC2,27.38,9.66,28.77,28.73,52.94,54.8,64.69,66.58,71.78,47.61,46.23,81.15,64.64
A,RT,M,TOTAL,F01_F03,ITC3,27.75,24.58,26.06,23.59,30.8,25.84,31.27,29.38,29.24,32.35,27.77,26.72,28.85
A,RT,M,TOTAL,F01_F03,ITC4,12.63,13.25,13.73,14.18,16.79,18.69,20.73,21.12,23.21,25.63,21.74,26.46,24.1
A,RT,M,TOTAL,F01_F03,ITF1,18.27,17.93,16.95,15.73,21.96,18.93,21.64,20.22,25.26,24.5,27.05,25.02,25.23
A,RT,M,TOTAL,F01_F03,ITF2,15.01,15.72,15.65,13.03,20.23,22.23,15.74,22.52,15.45,22.54,23.54,24.34,25.8
A,RT,M,TOTAL,F01_F03,ITF3,9.24,8.55,10.06,9.51,11.62,11.07,12.84,12.62,14.54,14.3,14.07,16.84,15.86
A,RT,M,TOTAL,F01_F03,ITF4,10.41,12.13,12.57,12.45,16.05,15.53,17.3,18.35,20.17,18.04,20.5,20.86,21.83
A,RT,M,TOTAL,F01_F03,ITF5,14.44,12.04,15.21,13.79,19.15,14.6,20.03,28.18,24.14,21.11,26.94,30.85,26.48
A,RT,M,TOTAL,F01_F03,ITF6,11.46,12.37,12.39,14.29,15.45,15.37,18.21,18.13,17.9,18.52,17.51,19.53,18.72
A,RT,M,TOTAL,F01_F03,ITG1,14.74,16.67,16.73,16.51,18.59,18.8,24.26,23.01,25.05,23.95,25.61,25.2,24.89
A,RT,M,TOTAL,F01_F03,ITG2,16.54,20.22,18.43,23.44,25.67,30.04,32.07,32.97,37.76,40.77,38.93,44.82,38.56
A,RT,M,TOTAL,F01_F03,ITH1,14.85,13.22,10.29,16.47,17.16,23.65,29.63,24.85,30.42,26.09,24.55,29.5,30.86
A,RT,M,TOTAL,F01_F03,ITH2,9.33,14.77,15.36,13.73,12.93,17.46,21.58,25.21,23.19,24.69,15.38,24.34,19.37
A,RT,M,TOTAL,F01_F03,ITH3,21.16,22.82,23.93,25.35,27.05,30.77,33.11,35.81,35.48,37.11,30.81,35.65,34.63
A,RT,M,TOTAL,F01_F03,ITH4,26.39,20.73,20.26,19.69,30.54,28.79,28.49,26.31,32.67,35.48,29.44,27.28,24.34
A,RT,M,TOTAL,F01_F03,ITH5,25.41,25.08,24.13,24.55,29.51,29.4,34.21,35.59,36.75,35.39,28.59,33.36,33.03
A,RT,M,TOTAL,F01_F03,ITI1,13.62,16.65,15.66,18.02,20.24,21.75,21.8,25.62,24.41,26.53,24.85,26.17,24.29
A,RT,M,TOTAL,F01_F03,ITI2,17.81,18.15,17.54,22.11,27.31,30.42,29.33,22.67,29.24,27.46,30.98,36.41,25.62
A,RT,M,TOTAL,F01_F03,ITI3,20.67,24.78,21.07,24.35,28.03,27.46,31.83,28.87,36.75,33.3,28.32,31.99,31.02
A,RT,M,TOTAL,F01_F03,ITI4,8.7,10.79,10.26,10.4,13.06,14.63,17.98,17.21,19.83,19.33,18.97,22.85,23.24
A,RT,M,TOTAL,F10,ITC1,0.99,1.42,0.75,1.12,0.89,1.17,1.18,1.61,0.86,1.2,1.64,1.69,1.69
A,RT,M,TOTAL,F10,ITC2,,,1.6,,1.6,4.84,1.62,3.25,1.63,,3.3,,
A,RT,M,TOTAL,F10,ITC3,0.93,0.68,0.53,0.4,0.93,0.54,0.4,1.49,1.37,0.96,1.24,1.24,0.82
A,RT,M,TOTAL,F10,ITC4,0.42,0.61,0.48,0.55,0.49,0.63,0.39,0.61,0.75,0.88,1.13,0.76,0.61
A,RT,M,TOTAL,F10,ITF1,0.31,0.47,0.31,0.62,0.93,0.47,0.16,1.1,0.47,0.64,0.8,0.48,0.96
A,RT,M,TOTAL,F10,ITF2,0.65,0.65,0.65,,,1.31,1.97,1.32,0.67,0.68,1.38,1.39,1.39
A,RT,M,TOTAL,F10,ITF3,0.28,0.14,0.42,0.18,0.39,0.6,0.35,0.46,0.39,0.36,0.33,0.29,0.33
A,RT,M,TOTAL,F10,ITF4,0.6,0.56,0.25,0.66,0.35,0.51,0.71,0.36,0.41,0.26,0.68,0.63,0.84
A,RT,M,TOTAL,F10,ITF5,,0.71,0.35,,0.71,0.36,0.36,0.72,,0.37,0.75,0.38,1.13
A,RT,M,TOTAL,F10,ITF6,0.52,0.21,0.73,0.41,0.41,0.31,0.73,0.32,0.43,0.76,0.88,0.55,0.89
A,RT,M,TOTAL,F10,ITG1,0.33,0.33,0.16,0.16,0.36,0.16,0.33,0.37,0.25,0.59,0.47,0.68,0.21
A,RT,M,TOTAL,F10,ITG2,1.85,0.12,1.11,1.84,1.47,0.62,0.86,1.12,1.26,1.4,1.16,1.03,1.68
A,RT,M,TOTAL,F10,ITH1,2.01,1.2,0.79,2.35,0.78,1.94,1.54,1.15,1.52,2.27,4.15,3.78,1.88
A,RT,M,TOTAL,F10,ITH2,0.78,0.39,1.54,1.53,0.38,0.76,,1.13,0.75,0.75,0.75,0.75,2.61
A,RT,M,TOTAL,F10,ITH3,0.93,1.1,1.09,0.83,0.54,1.04,0.75,1.13,1.09,0.75,0.88,1.51,0.84
A,RT,M,TOTAL,F10,ITH4,2.03,1.87,1.52,1.01,2.36,2.03,2.54,2.21,1.53,2.39,1.71,1.54,1.54
A,RT,M,TOTAL,F10,ITH5,0.52,0.67,0.66,0.7,0.88,0.6,0.65,0.65,0.78,0.65,0.79,1.02,0.87
A,RT,M,TOTAL,F10,ITI1,0.56,0.57,0.5,0.39,0.39,0.67,0.33,0.45,0.56,0.39,0.62,0.73,0.56
A,RT,M,TOTAL,F10,ITI2,,0.71,0.23,0.93,0.23,0.23,,0.47,0.71,0.72,0.96,0.48,0.97
A,RT,M,TOTAL,F10,ITI3,0.67,0.54,0.4,0.27,0.27,1.07,0.4,0.81,0.41,0.41,0.69,0.41,0.55
A,RT,M,TOTAL,F10,ITI4,0.67,0.38,0.29,0.39,0.46,0.53,0.21,0.28,0.47,0.69,1.12,0.54,0.43
A,RT,M,TOTAL,F_OTH,ITC1,2.25,2.04,2.02,2.38,2.86,2.49,2.16,2.65,3.33,3.4,4.05,4.77,3.52
A,RT,M,TOTAL,F_OTH,ITC2,3.22,3.22,6.39,,1.6,,4.85,4.87,3.26,4.92,1.65,3.31,3.31
A,RT,M,TOTAL,F_OTH,ITC3,2.92,3.92,3.61,3.58,3.73,2.81,3.62,3.66,5.46,4.11,4.54,4.55,4.95
A,RT,M,TOTAL,F_OTH,ITC4,1.45,1.39,1.62,1.97,2.19,2.04,2.2,2.36,3.2,2.75,2.33,2.76,2.54
A,RT,M,TOTAL,F_OTH,ITF1,3.1,2.36,3.11,2.62,2.17,2.33,2.49,2.35,2.68,2.55,3.04,3.69,4.34
A,RT,M,TOTAL,F_OTH,ITF2,5.87,1.31,4.57,3.91,2.61,1.96,1.31,1.99,4.03,3.42,2.08,3.48,5.58
A,RT,M,TOTAL,F_OTH,ITF3,0.99,1.72,1.31,1.44,1.76,1.48,1.41,1.6,1.58,2.14,2.22,2.19,2.41
A,RT,M,TOTAL,F_OTH,ITF4,1.41,1.83,1.77,1.51,1.82,1.97,1.73,1.64,1.5,3.08,3.77,3.67,3.58
A,RT,M,TOTAL,F_OTH,ITF5,2.82,1.77,4.25,2.12,3.9,1.42,2.15,2.17,1.46,1.85,4.12,4.89,4.92
A,RT,M,TOTAL,F_OTH,ITF6,1.77,3.14,1.77,3.11,2.28,2.8,2.81,2.53,1.5,3.6,4.62,5.19,4.54
A,RT,M,TOTAL,F_OTH,ITG1,1.96,1.65,1.47,1.54,1.94,1.95,1.96,2.28,2.48,2.76,3.32,2.64,3.67
A,RT,M,TOTAL,F_OTH,ITG2,1.48,2.37,1.61,2.58,2.21,2.59,1.85,3.23,2.77,3.95,4.37,4.89,5.05
A,RT,M,TOTAL,F_OTH,ITH1,,0.4,0.79,0.39,0.78,1.55,3.46,1.15,1.9,1.51,1.89,0.76,2.26
A,RT,M,TOTAL,F_OTH,ITH2,1.94,1.55,3.84,6.1,1.52,1.52,3.79,4.51,3.37,4.49,5.63,1.5,3.72
A,RT,M,TOTAL,F_OTH,ITH3,1.39,2.28,2.59,2.21,2.63,2.17,2.84,3.34,3.31,2.84,2.18,3.74,3.44
A,RT,M,TOTAL,F_OTH,ITH4,2.03,2.72,3.04,2.69,3.21,3.39,2.2,2.72,3.57,2.73,2.05,3.77,2.57
A,RT,M,TOTAL,F_OTH,ITH5,1.8,2.0,1.87,2.55,2.69,2.46,2.5,2.91,3.59,2.95,2.63,3.69,4.0
A,RT,M,TOTAL,F_OTH,ITI1,1.62,1.59,1.9,1.77,2.16,2.11,2.33,3.01,2.86,2.46,2.64,3.21,3.37
A,RT,M,TOTAL,F_OTH,ITI2,1.87,1.65,1.64,1.63,2.57,1.4,1.64,1.89,1.66,1.67,1.92,2.89,2.9
A,RT,M,TOTAL,F_OTH,ITI3,1.07,1.88,1.6,2.79,2.27,1.07,2.82,1.62,2.58,2.73,2.61,2.07,1.93
A,RT,M,TOTAL,F_OTH,ITI4,1.42,1.47,1.67,1.69,1.87,1.48,1.83,1.21,1.94,2.31,2.49,2.31,2.53
A,RT,M,TOTAL,G20,ITC1,11.07,12.06,11.28,12.41,14.93,16.24,18.01,19.83,19.87,21.8,20.18,26.53,22.41
A,RT,M,TOTAL,G20,ITC2,11.28,9.66,4.79,1.6,9.63,14.51,12.94,3.25,9.79,8.21,14.86,24.84,16.57
A,RT,M,TOTAL,G20,ITC3,13.68,11.48,12.56,13.12,15.87,20.62,20.94,23.29,22.68,19.6,22.69,24.1,22.67
A,RT,M,TOTAL,G20,ITC4,7.36,8.46,8.64,8.45,10.73,11.94,13.41,15.45,14.9,18.05,15.89,17.3,17.2
A,RT,M,TOTAL,G20,ITF1,8.05,10.7,9.8,11.88,14.07,17.22,14.94,16.45,18.47,21.16,21.6,20.05,20.73
A,RT,M,TOTAL,G20,ITF2,7.18,11.79,5.87,13.03,10.44,11.77,13.11,13.25,20.15,18.44,21.46,22.26,9.06
A,RT,M,TOTAL,G20,ITF3,5.81,6.65,6.09,5.86,6.99,6.78,8.87,8.3,8.56,10.1,11.34,10.39,11.51
A,RT,M,TOTAL,G20,ITF4,7.69,8.56,9.68,10.13,11.56,10.93,13.45,11.99,14.67,16.0,16.89,16.62,16.31
A,RT,M,TOTAL,G20,ITF5,9.16,8.86,10.26,9.54,9.22,14.6,13.59,9.03,16.46,11.85,15.34,15.42,15.51
A,RT,M,TOTAL,G20,ITF6,8.75,8.49,6.56,6.84,8.92,9.24,11.45,11.28,10.93,12.64,14.75,14.12,11.85
A,RT,M,TOTAL,G20,ITG1,7.23,7.53,6.34,8.05,7.57,9.18,11.62,11.01,10.13,12.51,15.19,12.77,13.7
A,RT,M,TOTAL,G20,ITG2,6.17,7.36,6.06,8.1,9.7,10.59,12.95,15.43,12.96,14.14,14.52,17.52,16.31
A,RT,M,TOTAL,G20,ITH1,12.44,8.41,9.9,9.02,11.31,14.34,18.47,9.56,14.45,10.21,13.97,15.13,13.17
A,RT,M,TOTAL,G20,ITH2,6.22,7.77,7.3,9.91,7.23,12.15,10.22,12.79,13.84,12.34,15.76,17.98,14.9
A,RT,M,TOTAL,G20,ITH3,6.94,8.61,8.91,8.62,11.38,13.94,13.94,14.87,15.81,18.41,16.09,21.75,17.73
A,RT,M,TOTAL,G20,ITH4,7.44,6.63,8.44,6.23,10.12,11.01,15.94,13.58,15.48,17.4,17.12,20.25,20.91
A,RT,M,TOTAL,G20,ITH5,8.93,9.74,10.45,9.05,11.32,15.63,14.03,15.88,15.33,16.5,18.02,18.23,16.86
A,RT,M,TOTAL,G20,ITI1,11.33,10.7,11.75,11.2,14.42,15.65,19.91,18.27,19.37,22.0,20.03,25.33,22.38
A,RT,M,TOTAL,G20,ITI2,7.27,11.79,9.59,11.17,14.71,11.47,16.42,16.06,19.25,17.67,19.45,22.91,21.99
A,RT,M,TOTAL,G20,ITI3,8.67,8.17,9.74,10.38,11.74,15.14,17.33,19.29,16.95,18.56,20.21,20.27,18.33
A,RT,M,TOTAL,G20,ITI4,7.58,9.32,8.88,8.39,11.87,12.87,14.4,15.19,16.53,16.3,16.29,20.18,17.32
A,RT,M,TOTAL,G30,ITC1,10.84,11.44,10.95,10.82,13.15,13.05,14.25,10.93,12.58,11.74,10.16,10.03,9.73
A,RT,M,TOTAL,G30,ITC2,8.05,19.33,9.59,6.38,12.83,17.73,9.7,4.87,6.53,13.13,8.26,8.28,11.6
A,RT,M,TOTAL,G30,ITC3,16.07,19.31,19.91,18.42,15.87,18.21,17.85,20.17,17.35,20.83,17.87,19.83,15.94
A,RT,M,TOTAL,G30,ITC4,11.87,12.54,11.73,12.15,14.39,13.74,15.87,15.19,16.2,19.82,13.26,15.31,13.55
A,RT,M,TOTAL,G30,ITF1,17.5,17.62,17.42,18.51,20.88,19.55,21.32,18.96,20.52,19.09,18.72,17.48,16.71
A,RT,M,TOTAL,G30,ITF2,10.44,15.06,9.13,14.33,13.71,13.73,13.77,15.89,12.09,16.39,13.15,12.52,7.67
A,RT,M,TOTAL,G30,ITF3,7.65,8.44,8.39,8.14,11.17,8.68,9.68,8.9,10.35,9.6,9.73,9.11,8.59
